,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
669,25289.*A,AIRPORT,SLC,2022-03-24,ANM,DEN,UT,UTAH,SALT LAKE,UT,SALT LAKE CITY,SALT LAKE CITY INTL,PU,PU,SALT LAKE CITY,CITY AND COUNTY BLDG,"SALT LAKE CITY, UT 84101",801-575-2401,BILL WYATT,P.O. BOX 145550,"SALT LAKE CITY, UT 84114-5550",(801) 575-2408,040-47-18.2200N,146838.2160N,111-58-39.9800W,0403119.9840W,E,4230.9,S,11E,2020.0,,SALT LAKE CITY,3.0,W,7700.0,ZLC,ZCU,SALT LAKE CITY,ZLC,ZCU,SALT LAKE CITY,N,CDC,CEDAR CITY,,1-800-WX-BRIEF,,,,SLC,Y,1938-11-01,O,I E S 05/1973,NGPY,NO OBJECTION,N,Y,N,Y,F,F,2021-05-07,,100LL A1+,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SS-SR,SS-SR,Y,122.95,,N,CG,N,,190.0,69.0,47.0,25.0,0.0,9.0,,231232.0,,57191.0,47711.0,4485.0,4064.0,2019-12-31,3RD PARTY SURVEY,2017-05-03,3RD PARTY SURVEY,2017-05-03,,"HGR,TIE","AFRT,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KSLC,Large,,40.788393333333325,-111.97777333333333
670,25647.*A,AIRPORT,BKT,2022-03-24,AEA,DCA,VA,VIRGINIA,NOTTOWAY,VA,BLACKSTONE,ALLEN C PERKINSON BLACKSTONE AAF,MR,PU,TOWN OF BLACKSTONE & US ARMY,100 W ELM ST,"BLACKSTONE, VA 23824",434-292-7251,WALTER G. TISDALE,49 DOMINY CORNER ROAD,"BLACKSTONE, VA 23824",434-292-2193,037-04-29.1600N,133469.1624N,077-57-23.7500W,0280643.7544W,E,437.4,S,09W,2000.0,,WASHINGTON,2.0,E,600.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,DCA,Y,1937-08-01,O,,3,NOT ANALYZED,N,N,Y,,S,S,2021-01-14,1995-04-03,100LL A,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,Y,,134.7,Y,CG,N,,9.0,,,,,,3.0,,,,288.0,78.0,920.0,2020-12-31,FAA,2013-01-28,3RD PARTY SURVEY,2012-06-12,,"HGR,TIE",,Y-L,KBKT,,,37.074767333333334,-77.95659844444444
671,25775.01*A,AIRPORT,DAA,2022-03-24,AEA,DCA,VA,VIRGINIA,FAIRFAX,VA,FORT BELVOIR,DAVISON AAF,MR,PR,DAVISON ARMY AIRFIELD,"US ARMY ATCA-ASO, 6970 BRITTON DR","FT BELVIOR, VA 22060",,,,,703-664-1201,038-42-53.7200N,139373.7220N,077-10-51.2200W,0277851.2190W,E,73.5,S,09W,1985.0,1100.0,WASHINGTON,3.0,NW,,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,DCA,Y,,O,,,,N,N,,N,,N,,1977-02-14,,,,,,SEE RMK,SS-SR,Y,,126.3,N,SCG,,,,,,,,,,,,,,,,,FAA,2021-12-21,MILITARY,,,,,,KDAA,,,38.71492277777778,-77.18089416666666
672,25815.*A,AIRPORT,LFI,2022-03-24,AEA,DCA,VA,VIRGINIA,HAMPTON,VA,HAMPTON,LANGLEY AFB,MA,PR,USAF,LANGLEY AFB,"HAMPTON, VA 23665",,CHIEF OF AFLD MANAGEMENT,LANGLEY AFB,"HAMPTON, VA 23665",757-764-2508,037-04-58.3900N,133498.3900N,076-21-37.9400W,0274897.9400W,E,8.0,S,10W,1990.0,,WASHINGTON,3.0,N,,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,LFI,Y,1943-04-01,O,,,NOT ANALYZED,N,N,N,N,,N,,1976-09-09,,MAJOR,MAJOR,NONE,LOW,,SS-SR,Y,,,N,CG,,,,,,,,,,,,,,,187000.0,,MILITARY,2012-04-01,MILITARY,2013-07-12,,HGR,CARGO,Y,KLFI,,,37.082886111111115,-76.36053888888888
673,25897.*A,AIRPORT,PHF,2022-03-24,AEA,DCA,VA,VIRGINIA,NEWPORT NEWS,VA,NEWPORT NEWS,NEWPORT NEWS/WILLIAMSBURG INTL,PU,PU,PENINSULA ARPT CMSN,"900 BLAND BLVD, SUITE G","NEWPORT NEWS, VA 23602",757-877-0221,MICHAEL A. GIARDINO,"900 BLAND BLVD, SUITE G","NEWPORT NEWS, VA 23602",757-877-0221,037-07-54.8000N,133674.8000N,076-29-34.7000W,0275374.7000W,E,42.2,S,09W,1985.0,,WASHINGTON,9.0,NW,1800.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,PHF,Y,1948-11-01,O,I B S 05/1973,NGPSY,NOT ANALYZED,N,Y,N,Y,F,F,2021-03-15,,100LL A,MAJOR,MAJOR,LOW,NONE,SEE RMK,SS-SR,Y,122.95,118.7,N,CG,Y,,76.0,26.0,25.0,0.0,,,,2263.0,,3695.0,6899.0,12728.0,13650.0,2021-01-31,3RD PARTY SURVEY,2011-04-18,3RD PARTY SURVEY,2011-04-18,,"HGR,TIE","AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KPHF,Non-Hub,,37.13188888888889,-76.49297222222222
674,25906.21*A,AIRPORT,NHU,2022-03-24,AEA,NONE,VA,VIRGINIA,NORFOLK,VA,NORFOLK,NORFOLK NS,MN,PR,NAVAL STATION NORFOLK,1530 GILBERT ST STE 2000,"NORFOLK, VA 23511",757-322-2302,SHANE DUDLEY,8610 AIR CARGO ROAD,"NORFOLK, VA 23511",757-322-3420,036-57-20.3500N,133040.3500N,076-18-13.5200W,0274693.5250W,E,10.0,E,10W,1990.0,,WASHINGTON,7.0,N,,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,,DCA,LEESBURG,,1-800-WX-BRIEF,,,,,,2021-04-01,O,,,NO OBJECTION,,,,,,N,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,MILITARY,2021-04-19,OWNER,2021-04-19,,,,Y,KNHU,,,36.95565277777778,-76.30375694444444
675,25783.1*A,AIRPORT,EZF,2022-03-24,AEA,DCA,VA,VIRGINIA,SPOTSYLVANIA,VA,FREDERICKSBURG,SHANNON,PR,PU,SHANNON AIRPORT LLC,3380 SHANNON AIRPORT CIRCLE,"FREDERICKSBURG, VA 22408",540-373-4431,JOHN MCLANAHAN,3380 SHANNON AIRPORT CIRCLE,"FREDERICKSBURG, VA 22408",540-373-4431,038-15-58.4000N,137758.4000N,077-26-57.8000W,0278817.8000W,E,85.0,S,10W,1995.0,,WASHINGTON,2.0,S,62.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,EZF,Y,1950-09-01,O,,,NOT ANALYZED,N,N,N,Y,S,S,2019-05-17,,100LL A+,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,N,CG,N,,85.0,5.0,,2.0,1.0,,2.0,,,,25312.0,4219.0,176.0,2018-12-31,NGS,1989-06-08,NGS,1989-06-08,,"HGR,TIE","AMB,INSTR,RNTL",Y-L,KEZF,,,38.26622222222222,-77.44938888888889
676,26067.2*A,AIRPORT,JGG,2022-03-24,AEA,DCA,VA,VIRGINIA,JAMES CITY,VA,WILLIAMSBURG,WILLIAMSBURG-JAMESTOWN,PR,PU,WILLIAMSBURG-JAMESTOWN ARPT.,100 MARCLAY RD,"WILLIAMSBURG, VA 23185",757-229-9256,LARRY T. WALTRIP,100 MARCLAY RD,"WILLIAMSBURG, VA 23185",757-229-9256,037-14-21.0300N,134061.0290N,076-42-57.9500W,0276177.9460W,E,49.0,S,11W,2010.0,800.0,WASHINGTON,3.0,SW,107.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,JGG,Y,1970-08-01,O,,,CONDITIONAL,N,N,N,N,S,S,2019-05-22,,100LL A+,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,N,CG,N,,58.0,1.0,,,,,,,,2754.0,15314.0,11013.0,199.0,2018-12-31,ADAM,,,,,"HGR,TIE","INSTR,RNTL",Y-L,KJGG,,,37.239174722222224,-76.71609611111111
677,26195.*A,AIRPORT,ELN,2022-03-24,ANM,SEA,WA,WASHINGTON,KITTITAS,WA,ELLENSBURG,BOWERS FLD,PU,PU,KITTITAS COUNTY,"205 WEST 5TH AVE., SUITE 105","ELLENSBURG, WA 98926",509-607-6134,KEN GRANNAN,"3110 NORTH AIRPARK RD, SUITE #1, SUITE 105","ELLENSBURG, WA 98926",509-607-6134,047-02-05.4400N,169325.4438N,120-31-43.8900W,0433903.8929W,E,1763.2,S,16E,2010.0,834.0,SEATTLE,2.0,N,1301.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,ELN,Y,1938-12-01,O,,NGPY3,NOT ANALYZED,N,N,N,Y,S,S,2021-06-16,1982-10-04,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,57.0,5.0,2.0,0.0,0.0,0.0,0.0,,,1845.0,33300.0,25200.0,100.0,2020-12-31,3RD PARTY SURVEY,2016-05-04,3RD PARTY SURVEY,2016-05-04,,TIE,"CHTR,INSTR",Y-L,KELN,,Regional,47.0348455,-120.52885913888888
678,26144.*A,AIRPORT,CLS,2022-03-24,ANM,SEA,WA,WASHINGTON,LEWIS,WA,CHEHALIS,CHEHALIS-CENTRALIA,PU,PU,CITY OF CHEHALIS,P.O. BOX 1344,"CHEHALIS, WA 98532",360-748-1230,BRANDON RAKES,900 NW AIRPORT ROAD,"CHEHALIS, WA 98532",360-748-1230,046-40-37.3000N,168037.3000N,122-58-57.9000W,0442737.9000W,E,177.2,E,16E,2015.0,,SEATTLE,1.0,W,438.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1937-09-01,O,,NGY3,NOT ANALYZED,N,N,N,Y,S,S,2021-04-26,,100LL A,MAJOR,MAJOR,LOW,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,49.0,3.0,4.0,0.0,0.0,0.0,0.0,,,4500.0,23000.0,20000.0,210.0,2020-12-31,3RD PARTY SURVEY,2009-06-18,STATE,2005-07-25,,TIE,"INSTR,RNTL",Y-L,KCLS,,Regional,46.677027777777774,-122.98275000000001
679,26174.01*A,AIRPORT,NRA,2022-03-24,ANM,SEA,WA,WASHINGTON,ISLAND,WA,COUPEVILLE,COUPEVILLE NOLF,MN,PR,US NAVY,"COMMANDING OFFICER ATTN: CODE AOT, 3730 NORTH CHARLES","OAK HARBOR, WA 98278",360-257-2681/2,US NAVY,"COMMANDING OFFICER ATTN: CODE AOT, 3730 NORTH CHARLES","OAK HARBOR, WA 98278",360-257-2681/2,048-10-60.0000N,173460.0000N,122-37-60.0000W,0441480.0000W,E,199.0,E,19E,2000.0,,SEATTLE,3.0,SE,,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,,SEA,SEATTLE,,1-800-WX-BRIEF,,,,,N,2001-02-01,O,,,,,,,,,N,,2001-02-27,,,,,,SEE RMK,,N,,,N,,,,,,,,,,,,,,,,,,MILITARY,,,,,,,Y,KNRA,,,48.18333333333333,-122.63333333333334
680,26419.*A,AIRPORT,SKA,2022-03-24,ANM,SEA,WA,WASHINGTON,SPOKANE,WA,SPOKANE,FAIRCHILD AFB,MA,PR,USAF,HEADQUARTERS 92 BOMB WING,"FAIRCHILD AFB, WA 99011",,BASE OPERATIONS,HEADQUARTERS 92 BOMB WING,"FAIRCHILD AFB, WA 99011",,047-36-54.2000N,171414.2000N,117-39-20.9000W,0423560.9000W,E,2462.2,E,16E,2010.0,,SEATTLE,10.0,SW,,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SKA,Y,1948-12-01,O,,,NOT ANALYZED,Y,,,N,,N,,2012-10-09,,MAJOR,MAJOR,NONE,LOW,,SS-SR,Y,,,N,CG,,,,,,,,,,,,,,,,,MILITARY,2004-03-15,MILITARY,2011-12-14,,,,,KSKA,,,47.61505555555556,-117.65580555555556
681,26417.*A,AIRPORT,SFF,2022-03-24,ANM,SEA,WA,WASHINGTON,SPOKANE,WA,SPOKANE,FELTS FLD,PU,PU,SPOKANE CITY-COUNTY,"AIRPORT BOARD, 9000 W. AIRPORT DRIVE","SPOKANE, WA 99224",509-455-6455,LAWRENCE J KRAUTER,"9000 W. AIRPORT DRIVE, SUITE 204","SPOKANE, WA 99224",509-455-6419,047-40-58.5900N,171658.5860N,117-19-20.7300W,0422360.7340W,E,1956.7,S,16E,2010.0,,SEATTLE,4.0,NE,416.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SFF,Y,1937-10-01,O,,NGY3,NOT ANALYZED,N,Y,N,Y,S,S,2021-07-07,,100LL A1+,MAJOR,MAJOR,HIGH/LOW,,SEE RMK,SS-SR,Y,122.95,132.5,Y,CG,N,,199.0,13.0,2.0,9.0,1.0,0.0,0.0,,,3640.0,28378.0,22652.0,211.0,2020-12-31,3RD PARTY SURVEY,2017-10-24,3RD PARTY SURVEY,2017-10-24,,TIE,"AMB,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KSFF,,Regional,47.682940555555554,-117.3224261111111
682,26384.12*A,AIRPORT,R49,2022-03-24,ANM,SEA,WA,WASHINGTON,FERRY,WA,REPUBLIC,FERRY COUNTY,PU,PU,FERRY COUNTY,350 EAST DELAWARE #8,"REPUBLIC, WA 99166",(509) 775-5225,TERRY THIELE,350 EAST DELAWARE #8,"REPUBLIC, WA 99166",616 822-0483,048-43-05.5400N,175385.5410N,118-39-23.3000W,0427163.2970W,E,2522.0,E,20E,1985.0,800.0,SEATTLE,6.0,NE,,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1974-10-01,O,,,NO OBJECTION,N,N,,,S,S,2019-08-13,1981-09-10,,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,122.9,N,CG,N,,3.0,,,,,,1.0,,,,800.0,3400.0,,2018-12-31,STATE,2005-07-26,STATE,2005-07-26,,TIE,,Y-L,,,,48.718205833333336,-118.6564713888889
683,26307.*A,AIRPORT,MWH,2022-03-24,ANM,SEA,WA,WASHINGTON,GRANT,WA,MOSES LAKE,GRANT COUNTY INTL,PU,PU,PORT OF MOSES LAKE,7810 ANDREWS STREET NE,"MOSES LAKE, WA 98837",509-762-5363,RICH MUELLER,7810 ANDREWS STREET NE,"MOSES LAKE, WA 98837-3204",509-762-5363,047-12-30.9000N,169950.9000N,119-19-08.9000W,0429548.9000W,E,1188.6,S,18E,1995.0,,SEATTLE,5.0,NW,4650.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,MWH,Y,,O,IV A U 12/1974,NGPY,NO OBJECTION,N,N,N,Y,F,F,2018-09-21,,100LL A A1+,MAJOR,MAJOR,NONE,HIGH,SEE RMK,SS-SR,Y,122.95,118.25,Y,CG,Y,,40.0,5.0,0.0,0.0,0.0,0.0,0.0,7468.0,,11028.0,34821.0,12288.0,11730.0,2018-12-31,3RD PARTY SURVEY,2006-05-13,3RD PARTY SURVEY,2006-05-13,,"HGR,TIE","AFRT,CARGO,CHTR,RNTL",Y-L,KMWH,,Local,47.20858333333334,-119.31913888888889
684,26240.5*A,AIRPORT,S23,2022-03-24,ANM,SEA,WA,WASHINGTON,PEND OREILLE,WA,IONE,IONE MUNI,PU,PU,CITY OF IONE,PO BOX 498,"IONE, WA 99139",509-442-3611,JOHN REDINGER,PO BOX 498,"IONE, WA 99139",509-442-3416,048-42-30.3800N,175350.3800N,117-24-47.2700W,0422687.2700W,E,2109.5,E,20E,1985.0,,SEATTLE,2.0,S,75.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1950-08-01,O,,N1,NOT ANALYZED,N,N,N,N,S,S,2021-07-07,1981-09-01,,NONE,NONE,NONE,NONE,SS-SR,SS-SR,N,,122.9,N,CG,N,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,700.0,2000.0,,2020-12-31,STATE,2015-04-01,STATE,2015-04-01,,TIE,,Y-L,,,Basic,48.70843888888889,-117.41313055555557
685,26167.*A,AIRPORT,3W5,2022-03-24,ANM,SEA,WA,WASHINGTON,SKAGIT,WA,CONCRETE,MEARS FLD,PU,PU,CITY OF CONCRETE,PO BOX 39,"CONCRETE, WA 98237",360-853-8401,TOWN OF CONCRETE,PO BOX 39,"CONCRETE, WA 98237",425-322-8582,048-31-47.4200N,174707.4180N,121-45-29.7000W,0438329.6960W,E,267.0,E,21E,1985.0,,SEATTLE,1.0,S,29.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1938-07-01,O,,GY,NOT ANALYZED,N,N,N,Y,S,S,2020-07-15,,100LL,NONE,NONE,NONE,NONE,,,N,,122.9,Y,,N,,44.0,2.0,,,,,,,,,2006.0,3010.0,20.0,2019-12-31,STATE,2005-07-21,STATE,2005-07-21,,TIE,"CHTR,GLD,INSTR,SALES",Y,,,,48.52983833333333,-121.75824888888889
686,26376.5*A,AIRPORT,UIL,2022-03-24,ANM,SEA,WA,WASHINGTON,CLALLAM,WA,QUILLAYUTE,QUILLAYUTE,PU,PU,CITY OF FORKS,500 EAST DIVISION ST.,"FORKS, WA 98331",360-374-5412,ROD FLECK,500 EAST DIVISION ST.,"FORKS, WA 98331",360-374-5412,047-56-11.7000N,172571.7000N,124-33-45.4800W,0448425.4810W,E,193.0,S,21E,1985.0,,SEATTLE,7.0,E,739.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,UIL,Y,1943-09-01,O,,NP,NOT ANALYZED,N,N,N,Y,S,S,2020-07-29,,,NONE,NONE,NONE,NONE,,,N,,122.9,Y,,N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3198.0,3302.0,200.0,2019-12-31,STATE,2003-05-09,NGS,1993-02-27,,TIE,,Y,KUIL,,Basic,47.93658333333333,-124.56263361111111
687,26395.*A,AIRPORT,SEA,2022-03-24,ANM,SEA,WA,WASHINGTON,KING,WA,SEATTLE,SEATTLE-TACOMA INTL,PU,PU,PORT OF SEATTLE,BOX 1209,"SEATTLE, WA 98111",206-787-3000,LANCE LYTTLE,BOX 68727,"SEATTLE, WA 98168",(206) 787-5229,047-26-59.6000N,170819.6000N,122-18-42.4000W,0440322.4000W,E,432.3,S,16E,2020.0,,SEATTLE,10.0,S,2500.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,SEA,Y,1944-01-01,O,I E S 05/1973,NGY3,NOT ANALYZED,N,Y,N,Y,F,F,2020-01-29,,A A1,NONE,NONE,NONE,NONE,SS-SR,SS-SR,Y,122.95,,N,CG,Y,,0.0,0.0,3.0,0.0,,,,443817.0,,4456.0,0.0,2135.0,79.0,2018-12-31,3RD PARTY SURVEY,2015-07-29,3RD PARTY SURVEY,2015-07-29,,TIE,"AFRT,CARGO,CHTR",Y-L,KSEA,Large,,47.449888888888886,-122.31177777777778
688,26450.*A,AIRPORT,ALW,2022-03-24,ANM,SEA,WA,WASHINGTON,WALLA WALLA,WA,WALLA WALLA,WALLA WALLA RGNL,PU,PU,PORT OF WALLA WALLA,310 A STREET,"WALLA WALLA, WA 99362",509-525-3100,JENNIFER SKOGLUND,"310 A STREET, 310 A STREET","WALLA WALLA, WA 99362",509-525-3100,046-05-33.1500N,165933.1500N,118-17-02.7000W,0425822.6970W,E,1194.4,S,20E,1980.0,,SEATTLE,3.0,NE,3000.0,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,ALW,Y,1937-10-01,O,I A S 05/1973,NGP3,NOT ANALYZED,N,N,N,Y,F,F,2021-06-01,,100LL A,MAJOR,MAJOR,,LOW,SEE RMK,SS-SR,Y,122.95,118.5,N,CG,N,,103.0,5.0,3.0,1.0,1.0,,2.0,760.0,,1271.0,18352.0,13507.0,90.0,2020-12-31,3RD PARTY SURVEY,2018-01-18,3RD PARTY SURVEY,2018-01-18,,TIE,"AFRT,AGRI,AMB,CHTR,INSTR,RNTL,SALES",Y-L,KALW,Non-Hub,,46.09254166666667,-118.2840825
689,26323.*A,AIRPORT,NUW,2022-03-24,ANM,SEA,WA,WASHINGTON,ISLAND,WA,OAK HARBOR,WHIDBEY ISLAND NAS/AULT FLD,MN,PR,U S NAVY,OCEANOGRAPHIC OFC CODE 3142,"WASHINGTON, D C 20373",,COMMANDING OFFICER,NAS WHIDBEY ISLAND,"OAK HARBOR, WA 98278",360 257 2681,048-21-06.6200N,174066.6241N,122-39-21.4500W,0441561.4519W,E,47.4,S,18E,2005.0,,SEATTLE,3.0,N,,ZSE,ZCS,SEATTLE,ZSE,ZCS,SEATTLE,N,SEA,SEATTLE,,1-800-WX-BRIEF,,,,NUW,Y,1950-01-01,O,,,,,,,N,,N,,1976-08-13,100LL J5 J8,,,NONE,HIGH/LOW,SEE RMK,SS-SR,Y,,,N,SCG,,,,,,,,,,,,,,,,,MILITARY,2014-05-08,MILITARY,2014-05-08,,,,,KNUW,,,48.351840027777776,-122.65595886111112
690,27013.1*A,AIRPORT,ATW,2022-03-24,AGL,CHI,WI,WISCONSIN,OUTAGAMIE,WI,APPLETON,APPLETON INTL,PU,PU,OUTAGAMIE COUNTY,W6390 CHALLENGER DR-SUITE 201,"APPLETON, WI 54915",920-832-5267,"ABE WEBER, AIRPORT DIRECTOR",W6390 CHALLENGER DR-SUITE 201,"APPLETON, WI 54914-9119",920-832-5267,044-15-29.1400N,159329.1350N,088-31-08.6600W,0318668.6600W,E,918.0,S,02W,1995.0,,GREEN BAY,3.0,W,1638.0,ZAU,ZCG,CHICAGO,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,ATW,Y,1965-05-01,O,I B S 11/1974,NGY,NO OBJECTION,N,Y,N,Y,F,F,2021-06-14,,100LL A,MAJOR,MAJOR,NONE,HIGH/LOW,SEE RMK,SS-SR,Y,122.95,119.6,N,CG,N,,50.0,17.0,7.0,,,,,4838.0,,6855.0,7403.0,11815.0,64.0,2020-12-31,FAA-EST,2021-07-27,3RD PARTY SURVEY,2020-09-22,,"HGR,TIE","AFRT,AVNCS,CHTR,INSTR,RNTL,SALES",Y-L,KATW,Non-Hub,,44.258093055555555,-88.5190722222222
691,27513.*A,AIRPORT,RAC,2022-03-24,AGL,CHI,WI,WISCONSIN,RACINE,WI,RACINE,BATTEN INTL,PR,PU,RACINE COMMERCIAL APRT CORP.,3239 N. GREEN BAY RD,"RACINE, WI 53404",262-631-5620,TAMARA SANDBERG,3239 N. GREEN BAY RD,"RACINE, WI 53404",262-631-5620,042-45-40.2000N,153940.2000N,087-48-50.1000W,0316130.1000W,E,673.6,S,02W,1995.0,,CHICAGO,2.0,NW,411.0,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,RAC,Y,1941-01-01,O,,NBMY,NOT ANALYZED,Y,Y,N,N,S,S,2021-06-15,,100LL A MOGAS,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,N,123.075,123.075,N,CG,Y,,51.0,6.0,4.0,2.0,0.0,0.0,1.0,,,2000.0,25000.0,20000.0,,2021-06-15,3RD PARTY SURVEY,2011-11-05,3RD PARTY SURVEY,2011-11-05,,"HGR,TIE","CHTR,INSTR,RNTL",Y-L,KRAC,,Regional,42.76116666666667,-87.81391666666666
692,27406.31*A,AIRPORT,CWA,2022-03-24,AGL,CHI,WI,WISCONSIN,MARATHON,WI,MOSINEE,CENTRAL WISCONSIN,PU,PU,MARATHON AND PORTAGE CO,100 CWA DR. SUITE 227,"MOSINEE, WI 54455",715-693-2147,BRIAN GREFE,100 CWA DR. SUITE 227,"MOSINEE, WI 54455",715-693-2147,044-46-39.4500N,161199.4452N,089-40-00.4000W,0322800.4009W,E,1277.2,S,00E,1985.0,,GREEN BAY,3.0,SE,1800.0,ZMP,ZCP,MINNEAPOLIS,ZMP,ZCP,MINNEAPOLIS,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,CWA,Y,1969-10-01,O,I A S 05/1973,NGY,NO OBJECTION,N,N,N,Y,F,F,2021-08-18,,100LL A,MAJOR,MAJOR,NONE,HIGH,SEE RMK,SS-SR,Y,122.95,119.75,N,CG,N,,17.0,3.0,3.0,1.0,1.0,0.0,0.0,62.0,,6114.0,1811.0,3616.0,102.0,2020-12-31,FAA,2010-11-08,3RD PARTY SURVEY,2009-11-07,,"HGR,TIE","AFRT,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL",Y-L,KCWA,Non-Hub,,44.77762366666666,-89.66677802777778
